,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
21880,33-35 76th st -  BRGNY,Queens,1951,Multifamily Housing,Multifamily,100,124.0,11760900.4,2236774.1,1182.8,17881.7
21881,RAJRAJ16601 166-01 Linden Blvd.,Queens,1981,Multifamily Housing,Multifamily,100,102.7,12286899.8,234387.3,672.5,16217.966089617938
21929,Coney 2932 Beach Channel Drive,Queens,1959,Multifamily Housing,Multifamily,100,73.7,5000000.0,1050691.3,354.6,6283.6
21941,Richmond Hill 108 LLC,Queens,1931,Multifamily Housing,Multifamily,100,104.0,4050805.7,708509.3,275.2,5148.8
21952,136-20 Roosevelt Avenue,Queens,1967,Retail Store,Retail,100,771.0,34041645.8,24821675.4,3910.3,16217.966089617938
21963,45-20 83RD STREET,Queens,1968,Manufacturing/Industrial Plant,Other,75,34.5,1200400.0,58889.7,68.7,49.4
21972,32-45 HUNTERS POINT AVENUE,Queens,1955,Mixed Use Property,Other,100,59.7,155283.3,517478.7,52.1,16217.966089617938
21973,99-44 62nd Avenue,Queens,1950,Multifamily Housing,Multifamily,85,85.5,857256.9,1367147.9,161.3,1712.8
21975,Green Hill Holdings Co LLC,Queens,2001,Office,Office,95,73.7,24384312.42738699,1053217.3,89.2,52889.5
21995,"18311 HILLSIDE AVE, 11432",Queens,1962,Multifamily Housing,Multifamily,100,98.4,5339200.0,2357571.8,541.3,16217.966089617938
22028,"3505 87 ST, 11372",Queens,1937,Multifamily Housing,Multifamily,100,107.6,3750799.6,441634.2,257.1,2419.2
22046,69-47 Austin Street,Queens,1930,Mixed Use Property,Other,100,271.8,24384312.42738699,2450504.0,207.5,1445.2
22058,25-48 50th Avenue,Queens,1945,Distribution Center,Other,100,69.9,671440.0,426864.5,71.8,271.8
22059,36-01 47th Avenue,Queens,1931,Distribution Center,Other,100,75.9,763790.0,526822.0,85.2,30.9
22060,38-01 35 Avenue,Queens,1945,Restaurant,Other,100,593.8,4543733.3,3623200.0,548.2,3149.3
22068,10-85 Irving Avenue,Queens,1929,Manufacturing/Industrial Plant,Other,100,212.1,6410249.7,1970416.3,507.4,1566.2
22069,35-11 9th Street,Queens,1930,Manufacturing/Industrial Plant,Other,100,212.1,11396369.3,3503086.5,902.0,16217.966089617938
22073,75-20 113th Street Owners Corp,Queens,1948,Multifamily Housing,Multifamily,100,87.8,1738362.0,5425836.0760790175,146.3,2258.4
22076,Machon Sarah High School,Queens,1997,K-12 School,SpecialPurpose,100,131.1,1408836.9,1012135.7,160.5,428.6
22105,"23-06 21st St, 11105",Queens,1929,Multifamily Housing,Multifamily,100,116.9,4131853.2,542025.0,265.4,2183.6
22115,37-80 64th Street,Queens,1928,Multifamily Housing,Multifamily,100,51.4,24384312.42738699,754814.7,63.9,4546.7
22134,"120-08 97th Ave, 11419",Queens,1990,Multifamily Housing,Multifamily,100,157.2,2962399.9,579367.8,286.3,16217.966089617938
22142,"143-54 Roosevelt Ave, 11354",Queens,1990,Multifamily Housing,Multifamily,100,135.6,4043748.8,518505.6,258.7,5253.6
22165,"88-19 193rd St, 11423",Queens,1990,Multifamily Housing,Multifamily,100,105.8,2102599.8,522498.9,155.9,16217.966089617938
22179,20-70 27th Street,Queens,1947,Multifamily Housing,Multifamily,100,117.6,3300202.9,670293.7,232.1,2498.2
22220,110-12 64th Road,Queens,1950,Multifamily Housing,Multifamily,100,111.6,1952287.0,316471.9,130.5,1365.9
22226,110-15 65th Avenue,Queens,1950,Multifamily Housing,Multifamily,100,117.7,1930070.0,382249.6,134.9,1515.0
22235,110-12 64th Avenue,Queens,1950,Multifamily Housing,Multifamily,100,299.4,3949776.8,3204432.6,481.2,16217.966089617938
22292,46-55 Metropolitan Avenue,Queens,1943,Non-Refrigerated Warehouse,Industrial,100,26.0,24384312.42738699,300654.4,25.5,16217.966089617938
22335,58-21 43rd Avenue,Queens,1990,Multifamily Housing,Multifamily,100,233.8,2874838.9,1397064.0,271.0,4124.8
22361,41-15 50th Street,Queens,1931,Multifamily Housing,Multifamily,100,96.1,2531481.7,532330.6,179.5,2442.5
22420,Towers Golf Course and Irrigation Wells,Queens,1974,Other,Other,100,3574.2,24384312.42738699,227658.1,21.1,19261.1
22426,Benjamin: 209-30 86 Drive (Parent),Queens,1952,Multifamily Housing,Multifamily,100,158.2,3422100.0,6531693.6,787.9,16217.966089617938
22449,Third Housing Company Inc.,Queens,1953,Multifamily Housing,Multifamily,100,95.6,5623182.4,20492629.3,2200.4,45976.8
22450,Third Hsg Bldg #1,Queens,1953,Multifamily Housing,Multifamily,100,365.9615532989144,4674307.8,5425836.0760790175,3694.476402518561,4450.2
22451,Third Hsg Bldg #2,Queens,1953,Multifamily Housing,Multifamily,100,69.2,1152992.5,5425836.0760790175,61.2,1292.6
22452,Third Hsg Bldg #3,Queens,1953,Multifamily Housing,Multifamily,100,67.5,24384312.42738699,5425836.0760790175,277.3,4414.3
22453,Third Hsg Bldg #5,Queens,1953,Multifamily Housing,Multifamily,100,66.8,24384312.42738699,5425836.0760790175,273.8,4812.2
22454,Third Hsg Bldg #6,Queens,1953,Multifamily Housing,Multifamily,100,68.2,24384312.42738699,5425836.0760790175,279.8,4457.6
22455,Third Hsg Bldg #7,Queens,1953,Multifamily Housing,Multifamily,100,73.7,24384312.42738699,5425836.0760790175,314.6,4345.4
22456,Third Hsg Bldg #8,Queens,1953,Multifamily Housing,Multifamily,100,365.9615532989144,4434956.9,5425836.0760790175,3694.476402518561,3760.5
22457,Third Hsg Bldg #9,Queens,1953,Multifamily Housing,Multifamily,100,365.9615532989144,4264454.9,5425836.0760790175,3694.476402518561,3807.6
22458,Third Hsg Bldg #10,Queens,1953,Multifamily Housing,Multifamily,100,365.9615532989144,4603057.1,5425836.0760790175,3694.476402518561,4873.6
22459,Third Hsg Bldg #11,Queens,1953,Multifamily Housing,Multifamily,100,365.9615532989144,5095392.3,5425836.0760790175,3694.476402518561,4891.5
22460,First Housing Company Inc.,Queens,1953,Multifamily Housing,Multifamily,100,86.0,24384312.42738699,9580691.0,889.1,21982.2
22461,First Hsg Bldg #2,Queens,1953,Multifamily Housing,Multifamily,100,162.3,10817395.0,5425836.0760790175,574.6,6466.9
22462,First Hsg Bldg #4,Queens,1953,Multifamily Housing,Multifamily,100,136.5,9098339.9,5425836.0760790175,483.3,5053.8
22463,Second Hsg Bldg #1,Queens,1955,Multifamily Housing,Multifamily,100,62.4,4161294.7,5425836.0760790175,221.0,4071.6
22464,Second Hsg Bldg #2,Queens,1955,Multifamily Housing,Multifamily,100,48.5,3233502.1,5425836.0760790175,171.7,3587.7
22465,Second Hsg Bldg #3,Queens,1955,Multifamily Housing,Multifamily,100,1.7,112927.5,5425836.0760790175,6.0,3807.6
22466,Second Hsg Bldg #4,Queens,1955,Multifamily Housing,Multifamily,100,71.7,24384312.42738699,5425836.0760790175,135.1,5169.1
22467,Second Hsg Bldg #5,Queens,1955,Multifamily Housing,Multifamily,100,51.3,3419079.0,5425836.0760790175,181.6,3242.8
22468,Second Hsg Bldg #6,Queens,1955,Multifamily Housing,Multifamily,100,62.9,24384312.42738699,5425836.0760790175,120.8,1636.0
22469,Second Hsg Bldg #7,Queens,1955,Multifamily Housing,Multifamily,100,38.4,24384312.42738699,5425836.0760790175,162.3,4051.4
22470,Second Hsg Bldg #8,Queens,1955,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,4243.0
22471,Second Hsg Bldg #9,Queens,1955,Multifamily Housing,Multifamily,100,40.4,24384312.42738699,5425836.0760790175,190.1,3700.6
22472,Second Hsg Bldg #10,Queens,1955,Multifamily Housing,Multifamily,100,72.4,1206680.0,5425836.0760790175,64.1,554.3
22473,Second Hsg Bldg #11,Queens,1955,Multifamily Housing,Multifamily,100,59.8,24384312.42738699,5425836.0760790175,261.9,3494.9
22474,Second Hsg Bldg #12,Queens,1955,Multifamily Housing,Multifamily,100,74.8,1246055.0,5425836.0760790175,66.2,1045.0
22475,Fourth Hsg Bldg #1,Queens,1954,Multifamily Housing,Multifamily,100,58.3,24384312.42738699,5425836.0760790175,258.3,3947.5
22476,Fourth Hsg Bldg #2,Queens,1954,Multifamily Housing,Multifamily,100,71.0,4441754.9,5425836.0760790175,258.7,4802.5
22477,Fourth Hsg Bldg #3,Queens,1954,Multifamily Housing,Multifamily,100,49.1,24384312.42738699,5425836.0760790175,213.5,5260.3
22478,Fourth Hsg Bldg #4,Queens,1954,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,4379.1
22479,Fourth Hsg Bldg #5,Queens,1954,Multifamily Housing,Multifamily,100,46.1,24384312.42738699,5425836.0760790175,191.8,4275.1
22480,Fifth Hsg Bldg #1,Queens,1966,Multifamily Housing,Multifamily,100,128.2,217605.0,5886996.5,557.9,16217.966089617938
22481,Fifth Hsg Bldg #2,Queens,1966,Multifamily Housing,Multifamily,100,131.1,251032.5,6011124.8,571.2,16217.966089617938
22487,Deepdale Corp 1 Cluster D,Queens,1953,Multifamily Housing,Multifamily,100,169.2,14911764.4,3427881.8,1110.1,16217.966089617938
22488,Deepdale Corp 2 Cluster E,Queens,1953,Multifamily Housing,Multifamily,100,165.1,13358662.2,3237312.4,1010.0,1163027.2
22517,Dayton Towers: 76-00 Shore Front Parkway,Queens,1968,Multifamily Housing,Multifamily,100,172.1,59909295.9,9839866.9,4095.2,38482.8
22518,Dayton Towers: 1-50 Beach 77th Street,Queens,1968,Multifamily Housing,Multifamily,100,140.3,30014780.2,14329376.4,2924.0,16217.966089617938
22523,Boulevard Tenants Corp.,Queens,1950,Multifamily Housing,Multifamily,100,94.3,57154.4,4863727.0,1224.3,32561.1
22551,Monte Excelsior- 245-10-20-30,Queens,1966,Multifamily Housing,Multifamily,100,55.0,24384312.42738699,5425836.0760790175,940.3,16217.966089617938
22552,245-20 Grand Central Parkway,Queens,1966,Multifamily Housing,Multifamily,100,49.7,183537.5,1299973.4,130.4,3584.7
22553,245-30 Grand Central Parkway,Queens,1966,Multifamily Housing,Multifamily,100,60.5,243909.4,1581933.0,159.8,2823.9
22562,Parent Property,Queens,1949,Multifamily Housing,Multifamily,50,80.4,7627833.8,122857.5,416.6,16217.966089617938
22563,13-25 Eggert Place,Queens,1949,Multifamily Housing,Multifamily,100,24.4,2325893.0,35199.5,126.8,16217.966089617938
22564,13-18/22/26/32 Dickens St,Queens,1949,Multifamily Housing,Multifamily,100,26.2,2502499.9,33670.8,136.0,16217.966089617938
22565,23-40 Mott Avenue,Queens,1949,Multifamily Housing,Multifamily,40,29.8,2799440.9,53987.2,153.7,16217.966089617938
24069,Hunters Point South B,Queens,2013,Multifamily Housing,Multifamily,100,115.4,11308766.6,4609744.9,1028.4,16217.966089617938
24070,Hunters Point South A,Queens,2013,Multifamily Housing,Multifamily,100,99.8,21993006.9,9269357.9,2028.3,16217.966089617938
24071,55-01 Second Street,Queens,1940,Non-Refrigerated Warehouse,Industrial,100,141.8,2525503.2,7975580.5,874.3,2239.4
24072,2-39 54th Ave,Queens,1962,Non-Refrigerated Warehouse,Industrial,100,105.8,245170.0,1907371.7,190.0,405.4
24073,UA Local 1 Plumbers: 50-02 5th St,Queens,1971,Office,Office,100,173.5,1509800.0,2408721.9,303.7,16217.966089617938
24074,The Fortress New York Holdings Inc,Queens,1931,Non-Refrigerated Warehouse,Industrial,100,74.8,1307496.7,1468279.1,205.7,20.9
24075,46-30 Center Blvd.,Queens,2008,Multifamily Housing,Multifamily,95,673.8,7392474.9,8257157.9,1158.9,16217.966089617938
24076,Apr.40,Queens,1920,Non-Refrigerated Warehouse,Industrial,100,128.1,8030619.0,3963193.2,794.3,111.4
24077,Plastic Center,Queens,1950,Other,Other,100,79.8,7953.3,2665595.4,396.3,1190.9
24078,10-50 Jackson Avenue Condominium,Queens,2008,Multifamily Housing,Multifamily,95,117.5,2195600.1,1770474.9,280.9,1433.3
24079,25-20 Borden Avenue,Queens,1952,Manufacturing/Industrial Plant,Other,100,13.8,24384312.42738699,302477.5,28.1,3878.8
24080,CC - 45-50 Pearson Street,Queens,2012,Multifamily Housing,Multifamily,100,105.3,4909271.8,3154334.8,553.5,16217.966089617938
24081,47-10 Austel Place,Queens,1916,Distribution Center,Other,75,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
24082,Mana Products- 2711 49th Ave,Queens,1965,Non-Refrigerated Warehouse,Industrial,100,147.4,7045176.9,7306412.0,1131.0,16217.966089617938
24083,Prestone Press,Queens,1959,Manufacturing/Industrial Plant,Other,100,441.3,783900.0,6765668.7,669.5,1582.8
24084,50-30 Northern Blvd,Queens,1960,Automobile Dealership,Other,100,119.2,3977506.8,966100.0,300.9,69.6
24085,39-88 49th Street,Queens,1930,Multifamily Housing,Multifamily,100,139.6,226506.7,1350687.1,593.1,5711.1
24086,Zimland: 41-44 44 Street,Queens,1930,Multifamily Housing,Multifamily,100,108.0,5483599.9,1034238.6,387.2,6694.0
24087,Pilchard LLC (43-31 45th St),Queens,1931,Multifamily Housing,Multifamily,100,132.8,5877096.4,1161686.5,477.4,5763.8
24088,BEN043064 43-06 46th Street,Queens,1930,Multifamily Housing,Multifamily,100,91.7,314161.2,650432.1,323.5,16217.966089617938
24089,A&E  - Queens - 43-09 47th Avenue,Queens,1928,Multifamily Housing,Multifamily,95,134.1,6923499.9,1327418.2,535.3,5703.3
24090,A&E - Queens - 44-08 47 Avenue (4),Queens,1926,Multifamily Housing,Multifamily,95,141.3,3400399.9,1598324.1,385.3,3647.5
24091,Majestic: 42-02 Northern Blvd,Queens,1977,Supermarket/Grocery Store,Other,100,660.4,4879700.1,14259426.9,1582.5,3052.1
24092,JGK Industries - 39-34 43rd Street,Queens,1962,Non-Refrigerated Warehouse,Industrial,100,66.4,3668243.4,888452.9,277.3,150.1
24093,zz JRC 41-22 42nd St.,Queens,1937,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
24094,A&E - Queens - 43-23 40th Street,Queens,1930,Multifamily Housing,Multifamily,95,131.9,4484599.9,685013.6,301.8,3767.9
24095,A&E - Queens - 43-08 40th Street,Queens,1931,Multifamily Housing,Multifamily,95,132.1,4244750.1,809957.6,300.6,4676.1
24096,BEN045363 45-36 39th Place,Queens,1931,Multifamily Housing,Multifamily,100,103.6,348080.0,630948.5,358.3,4952.9
24097,RXR- 37-18 Northern Blvd,Queens,1919,Office,Office,95,194.5,24384312.42738699,16241086.1,2053.3,4569.8
24098,The Center Building,Queens,1915,Office,Office,90,202.9,2570240.0,25906617.9,2994.3,9470.6
24099,L&H Building,Queens,1960,Museum,Other,100,26.6,57600.0,573216.0,56.3,16217.966089617938
24100,MoMA QNS,Queens,1962,Museum,Other,100,386.1,15778023.2,11076443.8,1865.9,2880.0
24101,47-51 33rd Street,Queens,1943,Manufacturing/Industrial Plant,Other,100,25.2,239566.6,392543.2,166.8,141.1
24102,47-15 33rd Street,Queens,1943,Refrigerated Warehouse,Industrial,100,129.9,1310560.9,3093428.3,356.7,16217.966089617938
24103,FBE Van Dam LLC,Queens,1945,Ice/Curling Rink,Other,100,388.5,15561132.3,8159982.5,1583.8,16217.966089617938
24104,Maldonado 33-20 48 Avenue,Queens,1926,Non-Refrigerated Warehouse,Industrial,100,138.8,5343998.9,4443792.7,696.2,16217.966089617938
24105,34-24 Hunters Point Avenue,Queens,1954,Other,Other,100,109.5,6780457.4,16570.0,361.7,199.5
24106,44-15 Purves Street Condominium,Queens,2014,Multifamily Housing,Multifamily,100,93.6,865400.0,1310515.5,167.6,16217.966089617938
24107,CC - 26-14 Jackson Avenue,Queens,2014,Multifamily Housing,Multifamily,100,65.8,3316816.6,5425836.0760790175,176.2,2719.2
24108,Feil - 30-30 Thomson Avenue,Queens,1923,Office,Office,100,194.2,6260079.7,37063375.6,3772.0,16217.966089617938
24109,Impact: 48-34 Van Dam St,Queens,1928,Manufacturing/Industrial Plant,Other,100,112.2,24384312.42738699,1929827.2,179.1,16217.966089617938
24110,49-47 31st Street,Queens,1931,Office,Office,30,46.9,1892305.9,329326.3,131.1,2577.7
24111,30-01 Review,Queens,1931,Office,Office,50,102.1,1328406.4,2678576.9,319.1,1210.0
24112,Long Island City,Queens,1913,Other,Other,100,51.5,861680.8,1920504.1,224.0,842.6
24113,Brickman 9-20 35 Avenue LIC,Queens,1930,Manufacturing/Industrial Plant,Other,100,140.4,5040759.6,2905838.3,537.4,32.0
24114,Time Equities: 37-24 24th Street,Queens,1960,Office,Office,95,86.9,792.5,1418316.1,527.8,16217.966089617938
24115,"40-18,40-20 22nd Street",Queens,1913,Other,Other,100,36.6,672900.0,405270.5,73.3,665.4
24116,QPN1,Queens,2015,Self-Storage Facility,Other,85,118.9,2444600.0,5241514.5,616.3,428.7
24117,Wavecrest - 23-10 41st Avenue,Queens,2014,Multifamily Housing,Multifamily,100,112.1,5939680.1,3720341.5,660.7,16217.966089617938
24118,CW/METLIFE 27-01 QPN,Queens,2001,Office,Office,80,154.7,7263902.6,32523863.4,6573.0,8930.8
24119,29-28 41st Avenue,Queens,1928,Multifamily Housing,Multifamily,85,106.0,1379591.1,2794540.8,332.6,16217.966089617938
24120,DEPM 2646 - 23-10 Queens Plaza South,Queens,1920,Multifamily Housing,Multifamily,100,22.2,24384312.42738699,2825202.0,262.2,16217.966089617938
24121,27-35 JACKSON AVE,Queens,1965,Office,Office,100,161.9,2575299.7,3263830.3,439.7,831.3
24122,43-01 21st Street L.L.C. c/o Rockrose Development Corp.,Queens,1926,Office,Office,100,133.9,4077466.7,3923503.7,580.7,1834.9
24123,42-11 9th Street,Queens,1939,Distribution Center,Other,100,146.4,2554300.2,4286905.4,533.5,175.0
24124,11-15 Broadway Owner LLC,Queens,2011,Multifamily Housing,Multifamily,90,158.2,3089035.1,2147459.3,363.4,3018.1
24125,30 VERNON LLC,Queens,2014,Multifamily Housing,Multifamily,80,111.4,1275217.5,2553935.5,304.7,16217.966089617938
24126,"NORTH QUEENSVIEW HOMES, INC MASTER",Queens,1958,Multifamily Housing,Multifamily,100,63.8,26982303.9,5425836.0760790175,1433.2,17272.9
24127,30-40 21st St.,Queens,2016,Multifamily Housing,Multifamily,100,69.7,2026800.0,856432.5,187.1,16217.966089617938
24128,AKAM - 21-66 33rd Road,Queens,1950,Multifamily Housing,Multifamily,100,181.6,55070418.1,14840951.0,4302.3,47659.1
24129,A&E - Metro 2 -30-49 Crescent Street,Queens,1926,Multifamily Housing,Multifamily,95,158.6,6199600.1,284970.2,438.6,5753.3
24130,Grouper LLC (30-60 29th St),Queens,1929,Multifamily Housing,Multifamily,90,124.1,3858600.3,897601.7,288.2,2401.4
24131,HRV:  31-72 31st Street,Queens,2007,Multifamily Housing,Multifamily,100,127.6,1976500.1,3484505.0,428.3,16217.966089617938
24132,36-01 37th Avenue,Queens,1914,Office,Office,100,192.6,1525300.1,3035710.9,362.7,1974.9
24133,Q570-0401666,Queens,2009,K-12 School,SpecialPurpose,100,402.2,4148100.2,15059203.5,1617.8,16217.966089617938
24134,"34-12 36th Street, Queens",Queens,1919,Other,Other,100,179.9,13510682.8,12401470.9,1931.4,7448.0
24135,37-11 35th,Queens,1935,Office,Office,95,959.1,14624701.2,16184520.0,2278.7,3111.9
24136,astoria ice,Queens,1976,Other - Entertainment/Public Assembly,Other,100,127.3,1787400.1,1572722.8,240.9,1545.0
24137,Empire Astoria 20th Avenue,Queens,1958,Non-Refrigerated Warehouse,Industrial,100,82.6,7035264.5,1187970.3,483.9,269.1
24138,Empire Astoria 48th Street,Queens,1967,Non-Refrigerated Warehouse,Industrial,100,47.3,4550025.5,939155.8,328.8,350.3
24139,Bridgeview II,Queens,1972,Multifamily Housing,Multifamily,80,116.9,6108415.5,2845648.3,588.5,8560.7
24140,Top Cove Associates,Queens,1931,Office,Office,85,67.0,195829.9,2185318.3,213.2,239876.1
24141,"Bridgeview I, LLC (Realty Equity Holdings 3820)",Queens,1969,Multifamily Housing,Multifamily,80,105.5,6307500.0,1669273.5,489.9,7103.5
24142,4-21 27th Avenue,Queens,1969,Multifamily Housing,Multifamily,100,227.9,20374358.2,6977748.3,1729.7,14102.9
24143,Sarah Garuti Memorial Building,Queens,2008,Manufacturing/Industrial Plant,Other,100,134.1,2734316.0,1568709.7,290.8,478.6
24144,Blumenfeld: 72-12 25th Ave,Queens,2001,Office,Office,100,65.3,24384312.42738699,2349366.7,218.0,16217.966089617938
24145,Blumenfeld: 75-20 Astoria Blvd,Queens,1947,Office,Office,100,15.1,24384312.42738699,2349366.7,218.0,16217.966089617938
24146,Lexington School for the Deaf,Queens,1968,K-12 School,SpecialPurpose,100,96.4,12582100.4,4999262.7,1132.2,4492.8
24147,86-01 23rd Avenue,Queens,1940,College/University,Other,100,695.5,12435301.7,7544529.0,1360.6,16217.966089617938
24148,Courtyard LaGuardia,Queens,1962,Hotel,Hotel,100,270.4,10906799.8,9599665.4,2098.9,12837.3
24149,31-20 54 Street,Queens,1961,Multifamily Housing,Multifamily,100,98.0,2937900.0,904559.2,268.1,3901.3
24150,Berkeley: 52-30 39th Drive 52-40 39th Drive,Queens,1963,Multifamily Housing,Multifamily,100,109.9,31276600.4,8520446.2,2451.9,15926.7
24151,72-17 34th Avenue (WD) - Compliance,Queens,1936,Multifamily Housing,Multifamily,95,91.6,5877000.0,1137277.6,417.7,3814.5
24152,78-01/78-09 34th Avenue,Queens,1950,Multifamily Housing,Multifamily,100,117.5,5873800.1,1260192.1,469.9,16217.966089617938
24153,69-05 35th Avenue - 43346,Queens,1963,Multifamily Housing,Multifamily,100,145.6,3746047.4,1529385.8,340.9,4578.3
24154,35-24 72nd Street,Queens,1936,Multifamily Housing,Multifamily,100,98.6,3788932.9,678913.8,264.3,16217.966089617938
24155,35-60 74th Street,Queens,1958,Multifamily Housing,Multifamily,100,122.3,2408900.1,826345.4,322.4,16217.966089617938
24156,Lovett - 76-12 35th Avenue,Queens,1940,Multifamily Housing,Multifamily,100,99.9,4942725.0,828064.8,339.4,3310.1
24157,35-50 81st Street,Queens,1951,Multifamily Housing,Multifamily,100,131.4,4147800.3,897144.5,329.2,4640.9
24158,BEN037157 37-15 72nd Street,Queens,1927,Multifamily Housing,Multifamily,100,91.7,4309999.9,664913.7,290.6,16217.966089617938
24159,Orsid - 37-31 73 Street,Queens,1962,Multifamily Housing,Multifamily,100,119.1,10710372.4,2475990.4,819.1,16217.966089617938
24160,BEN037418 37-41 81st Street,Queens,1926,Multifamily Housing,Multifamily,100,35.2,24384312.42738699,757916.7,70.3,16217.966089617938
24161,"73-02 ROOSEVELT BROAD, LLC c/o Douglaston Mgmt",Queens,2010,Multifamily Housing,Multifamily,100,60.1,24384312.42738699,1178948.0,109.4,16217.966089617938
24162,41-31 51st Street,Queens,1964,Multifamily Housing,Multifamily,100,144.4,311875.1,1197756.5,548.9,3252.5
24163,8710 Northern Blvd,Queens,2015,Other,Other,50,100.3,10943.0,5425836.0760790175,0.6,16217.966089617938
24164,34-41 85th Street,Queens,1946,Multifamily Housing,Multifamily,100,100.6,1088709.6,2041038.9,963.3,4595.8
24165,8801 35th Ave. BRG,Queens,1953,Multifamily Housing,Multifamily,100,19.6,427332.4,317345.9,52.1,5498.9
24166,35-33 83rd Street - 22433,Queens,1930,Multifamily Housing,Multifamily,100,111.8,24384312.42738699,2814001.7,261.1,3829.4
24167,8802 35th Ave BRG,Queens,1953,Multifamily Housing,Multifamily,100,14.3,206735.1,304320.5,39.2,3673.7
24168,A&E - AEP Rep - 94th & 95th Street JH (2),Queens,1934,Multifamily Housing,Multifamily,95,122.1,7035300.4,1641979.4,606.0,16217.966089617938
24169,Monterey Owners Corp.,Queens,1953,Multifamily Housing,Multifamily,100,114.9,5494276.6,1096557.0,424.3,16217.966089617938
24170,BRGNY03753 37-52 89th St,Queens,1924,Multifamily Housing,Multifamily,100,134.1,425836.6,1220083.3,625.3,16217.966089617938
24171,40-40 75th Street - 43784,Queens,2008,Multifamily Housing,Multifamily,100,118.8,24384312.42738699,2951631.7,273.9,3292.2
24172,ZZ Strishak 40-15 81 St.,Queens,1932,Multifamily Housing,Multifamily,100,365.9615532989144,7249292.5,1081120.4,3694.476402518561,16217.966089617938
24173,TKR - 41-67 Judge Street,Queens,1963,Multifamily Housing,Multifamily,100,126.4,7163619.6,1644292.0,533.1,8749.2
24174,Kaled: 41-60 JUDGE STREET,Queens,1941,Multifamily Housing,Multifamily,100,94.2,4525699.9,1077253.7,340.4,5289.2
24175,83-06 Vietor Avenue - 42063,Queens,1932,Multifamily Housing,Multifamily,100,99.1,7132432.4,1024574.4,473.9,16217.966089617938
24176,Quantum: 42-25 80th St,Queens,1960,Multifamily Housing,Multifamily,100,116.7,9780799.6,1857895.4,691.9,16217.966089617938
24177,Alayne Real Estat: 42-15 81st,Queens,1989,Multifamily Housing,Multifamily,100,83.1,8207900.0,328268.5,466.4,16217.966089617938
24178,84-20 51st Avenue - 41625,Queens,1961,Multifamily Housing,Multifamily,100,105.5,3292625.9,680112.3,238.0,16217.966089617938
24179,44-10 Ketcham Street,Queens,1940,Multifamily Housing,Multifamily,100,134.4,6173599.9,827933.7,441.2,6573.1
24180,89-10 Whitney Avenue,Queens,1941,Multifamily Housing,Multifamily,100,130.2,24384312.42738699,3690549.7,342.5,16217.966089617938
24181,Kaled: 86-45 St James Ave,Queens,1963,Multifamily Housing,Multifamily,100,47.1,24384312.42738699,1975851.7,198.5,10231.9
24182,Q311-0401816,Queens,2016,K-12 School,SpecialPurpose,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
24183,Hampton Inn LaGuardia Airport,Queens,2009,Hotel,Hotel,85,165.2,4843287.9,5463460.2,764.3,6646.2
24184,LaGuardia Plaza Hotel,Queens,1989,Hotel,Hotel,85,135.9,11565650.2,13648602.8,1880.9,15443.8
24185,MARRI10205 Marriot Hotel 102-05 Ditmars Blvd,Queens,1981,Hotel,Hotel,100,49.3,24384312.42738699,4030809.2,374.1,16217.966089617938
24186,37-68 97th St,Queens,1940,Multifamily Housing,Multifamily,100,115.8,3702560.9,1128735.5,301.4,4714.5
24187,38-11 108th Street - 43785,Queens,2003,Multifamily Housing,Multifamily,100,147.3,5803487.2,2327455.7,524.2,6882.1
24188,Kaled: 89-50 56th Ave,Queens,1963,Multifamily Housing,Multifamily,100,111.3,8661199.3,4252041.1,900.0,9432.9
24189,3420 - Queens Center,Queens,2004,Enclosed Mall,Other,100,342.2,8687700.0,76189680.3,7531.8,29303.1
24190,MCP: 56-10 94 STREET,Queens,1964,Multifamily Housing,Multifamily,100,147.1,9778899.7,2011114.6,706.0,9896.7
24191,Novin & Associates- 92-31 57 Avenue,Queens,1965,Multifamily Housing,Multifamily,100,108.4,6324700.3,1400789.8,465.9,4314.4
24192,Kaled: 94-11 59th Ave,Queens,1964,Multifamily Housing,Multifamily,100,206.7,15146699.8,7085185.1,1513.2,8622.8
24193,"1082_1397_96-05 Horace Harding Expressway, Queens - ACTIVE for 2017 Compliance",Queens,1966,Office,Office,100,243.9,14758700.1,15255461.1,2199.6,16217.966089617938
24194,Kaled: 99-05 59th Ave,Queens,1962,Multifamily Housing,Multifamily,100,42.7,6202100.2,1167630.8,437.8,16217.966089617938
24195,KWM099116 99-11 60th Ave,Queens,1961,Multifamily Housing,Multifamily,85,86.5,24384312.42738699,4812427.4,446.6,16217.966089617938
24196,Lovett - 59-21 Calloway Street,Queens,1968,Multifamily Housing,Multifamily,100,147.3,7407682.7,2288502.8,621.2,16217.966089617938
24197,zz TUCHM11126 Rego Park Nursing Home,Queens,1972,Senior Care Community,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
