,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
29331,"GVS Properties, LLC/700W176St",Manhattan,1920,Multifamily Housing,Multifamily,100,145.4,960619.4,1528101.8,508.4,6816.6
29332,"GVS Properties, LLC/701W175St",Manhattan,1925,Multifamily Housing,Multifamily,100,251.2,2655985.4,3276788.5,784.1,5510.5
29333,"175 Broadway Associates, LLC",Manhattan,1925,Multifamily Housing,Multifamily,100,186.2,9957784.1,2007659.4,695.4,1378.3
29334,635 West 174th Street,Manhattan,1930,Multifamily Housing,Multifamily,100,142.2,2021372.6,1138037.5,719.3,2415.2
29335,A&E - Original - 615 West 173rd,Manhattan,1930,Multifamily Housing,Multifamily,100,128.7,3952403.0,1056728.3,297.6,2666.1
29336,1281 Saint Nicholas Avenue,Manhattan,1910,Multifamily Housing,Multifamily,100,170.0,209980.0,1091458.3,583.0,16217.966089617938
29337,"176 St Nicholas Associates, LLC",Manhattan,1920,Multifamily Housing,Multifamily,100,141.1,2199532.3,1524664.3,368.3,16217.966089617938
29338,Stellar - 1301-13 St. Nicholas Ave,Manhattan,1978,Multifamily Housing,Multifamily,100,160.8,4451400.0,1370547.0,583.5,8735.3
29339,Ashkenazy: 4168-4172 Broadway,Manhattan,2001,Parking,Other,100,160.7,2464299.9,3752606.3,442.1,16217.966089617938
29340,LAUREL Uptown Two Realty LLC,Manhattan,1910,Multifamily Housing,Multifamily,100,135.1,24384312.42738699,797819.8,421.9,16217.966089617938
29341,2495 Amsterdam Avenue (Belfer Hall),Manhattan,1969,Office,Office,100,292.1,22588747.2,16066937.4,2532.3,2936.7
29342,2501 Amsterdam Avenue (Rubin/MSAC/Pool/Strenger),Manhattan,1970,Residence Hall/Dormitory,Other,100,214.6,24384312.42738699,3935930.8,1318.2,2797.7
29343,2535 Amsterdam Avenue (Morgenstern),Manhattan,1963,Residence Hall/Dormitory,Other,100,189.3,67018.7,1761907.7,629.3,1493.3
29344,Washington Heights- 90 Laurel Hill Terrace,Manhattan,1960,Multifamily Housing,Multifamily,100,113.8,394266.7,1357633.7,530.4,7634.6
29345,495 West 186,Manhattan,1938,Multifamily Housing,Multifamily,90,82.6,1671562.5,1267336.1,267.4,4878.5
29346,Abro - 490 West 187th Street,Manhattan,1939,Multifamily Housing,Multifamily,100,161.9,5214267.8,937583.7,354.7,5115.5
29347,Washington Heights- 480 West 187 Street,Manhattan,1939,Multifamily Housing,Multifamily,100,129.7,229586.7,822067.8,444.9,3524.8
29348,Washington Heights- 475 West 186 Street,Manhattan,1938,Multifamily Housing,Multifamily,100,107.1,193860.8,752250.3,366.2,1971.3
29349,Abro - 495 West 187th Street,Manhattan,1962,Multifamily Housing,Multifamily,100,144.1,24384312.42738699,693596.3,374.1,2933.1
29350,SW - 142-148 Laurel Hill,Manhattan,1936,Multifamily Housing,Multifamily,100,76.9,24384312.42738699,1303256.5,262.3,5603.2
29351,Abro - 485 West 187th Street,Manhattan,1921,Multifamily Housing,Multifamily,100,135.0,3969597.6,737002.3,272.0,16217.966089617938
29352,Clipper - 1370 St. Nicholas Ave,Manhattan,1964,Multifamily Housing,Multifamily,100,209.3,64810642.3,13597490.3,4570.1,16217.966089617938
29353,561 W 180th Street,Manhattan,1935,Multifamily Housing,Multifamily,100,115.6,801168.3,1627894.6,177.6,16217.966089617938
29354,Jarsol 2440-50 Amsterdam Avenue,Manhattan,1923,Multifamily Housing,Multifamily,95,150.3,656533.2,1658555.6,657.7,16217.966089617938
29355,500 W 185th St (Furst Hall),Manhattan,1962,Office,Office,100,157.1,7872.0,2455059.7,866.7,1815.2
29356,2520 Amsterdam Avenue (Gottesman Library),Manhattan,1967,Library,Other,100,196.3,24384312.42738699,4227644.7,1414.7,1420.2
29357,2540 Amsterdam Avenue (Zysman/Muss),Manhattan,1926,K-12 School,SpecialPurpose,100,157.9,651818.9,2964254.6,1335.7,910.0
29358,MP 404 Audubon Ave,Manhattan,1912,Multifamily Housing,Multifamily,100,217.2,24384312.42738699,1672481.2,857.0,16217.966089617938
29359,"1548-1560 Saint Nicholas Equities, LLC (aka 564 W 188 St)",Manhattan,1924,Multifamily Housing,Multifamily,100,180.2,1413938.8,860690.1,523.1,6726.5
29360,440 Audubon Ave,Manhattan,1911,Multifamily Housing,Multifamily,100,153.1,439200.0,1172312.0,561.4,16217.966089617938
29361,DJ&B Realty Co.,Manhattan,1924,Multifamily Housing,Multifamily,100,136.3,321476.7,1183471.2,482.4,16217.966089617938
29362,Gilman: 461 AUDUBON AVE,Manhattan,1924,Multifamily Housing,Multifamily,100,164.0,353300.0,956588.3,557.6,16217.966089617938
29363,Isabella,Manhattan,1972,Senior Care Community,Other,100,252.9,6085103.3,21426303.4,6066.8,16217.966089617938
29364,FCE : 1600 St. Nicholas Avenue,Manhattan,1915,Multifamily Housing,Multifamily,100,130.5,4324199.9,1440734.0,349.2,16217.966089617938
29365,124 Fort George Avenue,Manhattan,1925,Multifamily Housing,Multifamily,100,190.0,463842.0,1731886.1,676.3,16217.966089617938
29366,Hayco: 560 AUDUBON AVENUE,Manhattan,1926,Multifamily Housing,Multifamily,100,188.1,9323800.0,1061190.0,583.2,16217.966089617938
29367,Maverick: 600 - 614 West 181st St,Manhattan,1975,Retail Store,Retail,100,199.3,1147399.9,4665900.1,447.9,16217.966089617938
29368,Clipper - 111 Wadsworth Ave,Manhattan,1962,Multifamily Housing,Multifamily,100,215.1,64810642.3,13837246.6,4590.0,16217.966089617938
29369,"180 Broadway Associates, LLC",Manhattan,1910,Multifamily Housing,Multifamily,100,114.0,157853.4,1172578.4,380.1,4674.4
29370,4240 Broadway,Manhattan,1920,Multifamily Housing,Multifamily,100,147.2,1775800.1,1249580.2,416.3,3892.2
29371,4300 Broadway,Manhattan,1955,Multifamily Housing,Multifamily,95,139.5,948693.0,1120691.9,350.8,16217.966089617938
29372,Argo - 4260 Broadway,Manhattan,1920,Multifamily Housing,Multifamily,100,117.6,24384312.42738699,1314279.0,832.3,10808.7
29373,600 W 183 st,Manhattan,1950,Multifamily Housing,Multifamily,100,51.0,312761.3,1085665.8,106.7,16217.966089617938
29374,BMW Group LLC,Manhattan,1920,Mixed Use Property,Other,100,118.3,348593.9,1081714.3,469.8,6147.5
29375,PR 247 Wadsworth,Manhattan,1927,Multifamily Housing,Multifamily,100,134.5,1019345.3,2115217.5,1007.9,12972.9
29376,261 WADSWORTH LLC,Manhattan,1920,Multifamily Housing,Multifamily,90,98.1,7101499.8,7124.3,377.8,16217.966089617938
29377,Saint Elizabeth School,Manhattan,1949,K-12 School,SpecialPurpose,100,92.2,24384312.42738699,597715.9,266.0,2054.1
29378,220 Wadsworth Avenue,Manhattan,1909,Multifamily Housing,Multifamily,100,126.9,4149800.1,901157.0,295.2,5093.1
29379,Pinnacle - 281-295 Wadsworth Ave,Manhattan,1924,Multifamily Housing,Multifamily,100,181.3,8588851.1,1430667.4,574.8,12397.6
29380,Violet Towers Inc,Manhattan,1900,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,5613.7
29381,601 West 190th Street,Manhattan,1913,Multifamily Housing,Multifamily,100,268.8,2408200.0,2945670.9,763.0,9535.4
29382,FCE : 4410 Broadway,Manhattan,1930,Multifamily Housing,Multifamily,100,101.3,3857400.1,669383.2,260.4,2557.6
29383,FCE : 4420 Broadway,Manhattan,1925,Multifamily Housing,Multifamily,100,76.2,2689100.2,616272.0,193.9,1841.0
29384,Alef Realty: 4500 Broadway,Manhattan,1925,Multifamily Housing,Multifamily,100,150.7,5631199.9,1729959.1,442.6,4871.2
29385,4520 Broadway,Manhattan,1925,Multifamily Housing,Multifamily,100,175.4,4092396.4,1443136.1,337.1,16217.966089617938
29386,Pinnacle - 4530 Broadway,Manhattan,1920,Multifamily Housing,Multifamily,100,127.2,24384312.42738699,983672.1,473.6,5788.6
29387,Pinnacle - 11 Hillside Ave,Manhattan,1920,Multifamily Housing,Multifamily,100,159.1,1883850.0,1390002.7,653.1,7374.8
29388,Pinnacle - 25-35 Hillside Ave,Manhattan,1920,Multifamily Housing,Multifamily,100,139.7,6721920.0,2108638.5,792.1,11912.0
29389,Inwood Tower - 41925,Manhattan,1963,Multifamily Housing,Multifamily,100,152.9,24384312.42738699,3772216.2,1700.1,14500.0
29390,Century - 17 Fort George Hill,Manhattan,1961,Multifamily Housing,Multifamily,100,121.4,24384312.42738699,3333292.7,1547.1,18142.5
29391,SW - 65 Hillside Ave,Manhattan,1920,Multifamily Housing,Multifamily,100,135.9,24384312.42738699,699684.2,462.9,16217.966089617938
29392,99 Hillside Avenue - 35144,Manhattan,1959,Multifamily Housing,Multifamily,100,100.5,24384312.42738699,3901645.5,1249.3,12514.2
29393,382 Wadsworth,Manhattan,1912,Multifamily Housing,Multifamily,95,53.6,24384312.42738699,855803.8,71.0,6743.3
29394,374 Wadsworth,Manhattan,1912,Multifamily Housing,Multifamily,100,125.6,346316.7,849000.6,397.0,16217.966089617938
29395,330 Wadsworth Ave. - 35466,Manhattan,1920,Multifamily Housing,Multifamily,100,130.9,7008256.5,1290322.0,479.3,6754.9
29396,320 Wadsworth Ave,Manhattan,1925,Multifamily Housing,Multifamily,100,135.1,5801330.2,1508918.2,433.3,16217.966089617938
29397,310 Wadsworth LLC,Manhattan,1915,Multifamily Housing,Multifamily,100,138.3,6754817.7,1277229.3,464.7,6064.5
29398,300 Wadsworth LLC,Manhattan,1925,Multifamily Housing,Multifamily,100,147.5,7580609.1,1199112.5,502.1,10030.6
29399,MP 10 Fairview Ave,Manhattan,1925,Multifamily Housing,Multifamily,100,135.1,24384312.42738699,953933.8,520.3,16217.966089617938
29400,45 Fairview Avenue - 25125,Manhattan,1963,Multifamily Housing,Multifamily,100,108.9,24384312.42738699,4335969.3,1768.9,3841.4
29401,Pinnacle - 671-681 West 193rd St,Manhattan,1927,Multifamily Housing,Multifamily,100,146.3,9335174.3,1913529.7,758.3,9762.1
29402,10 Hillside Avenue,Manhattan,1942,Multifamily Housing,Multifamily,100,133.4,1188828.0,2102770.3,863.8,16217.966089617938
29403,A&E - Original - 2 Ellwood,Manhattan,1929,Multifamily Housing,Multifamily,100,160.4,3216029.7,2036035.6,1035.1,17896.4
29404,A&E - Original - 34 Hilldside,Manhattan,1928,Multifamily Housing,Multifamily,100,165.0,18126818.9,2417581.1,1163.3,20263.2
29405,A&E - Original - 1 Boagrdus,Manhattan,1961,Multifamily Housing,Multifamily,100,110.1,575440.0,1822050.6,617.0,16217.966089617938
29406,4580 Broadway - Maplewood Realty Co.,Manhattan,1937,Multifamily Housing,Multifamily,100,130.0,331800.0,1507459.1,786.2,16217.966089617938
29407,"GVS Properties IV, LLC/90EllwoodSt",Manhattan,1925,Multifamily Housing,Multifamily,100,181.5,264804.7,901890.3,545.1,5041.5
29408,Wien House,Manhattan,1989,Multifamily Housing,Multifamily,100,134.2,5428669.9,1385069.3,403.2,16217.966089617938
29409,1 Sickles Street (Recent),Manhattan,1929,Multifamily Housing,Multifamily,100,178.7,12996233.4,4371449.5,1052.8,16226.8
29410,1 Sherman Avenue,Manhattan,1923,Multifamily Housing,Multifamily,90,109.0,1726870.1,1180957.7,189.7,16217.966089617938
29411,9-21 Sherman Avenue,Manhattan,1923,Multifamily Housing,Multifamily,100,139.4,24384312.42738699,1280922.8,620.2,16217.966089617938
29412,52 Arden Street,Manhattan,1920,Multifamily Housing,Multifamily,100,150.1,425600.0,1801263.0,499.5,6755.9
29413,1 Arden Street,Manhattan,1916,Multifamily Housing,Multifamily,100,124.3,4259000.1,1315131.5,335.3,4846.6
29414,Benelyahou 92 Nagle Ave.,Manhattan,1927,Multifamily Housing,Multifamily,100,171.9,900267.2,2075342.8,667.2,16217.966089617938
29415,"GVS Properties IV, LLC/38SicklesSt",Manhattan,1920,Multifamily Housing,Multifamily,100,119.5,329206.8,816325.7,427.9,6229.3
29416,Ventura: 20 Sickles Street,Manhattan,1930,Multifamily Housing,Multifamily,100,114.5,500400.0,1250637.8,689.9,5588.7
29417,Dunmore Realty LLC,Manhattan,1900,Multifamily Housing,Multifamily,100,98.6,7700.0,120123.6,362.1,8583.2
29418,A&E - Original - 29-45 Sickles,Manhattan,1920,Multifamily Housing,Multifamily,100,95.9,1895820.1,1242212.3,275.4,9898.2
29419,Simone Property: 40 Arden St,Manhattan,1926,Multifamily Housing,Multifamily,100,148.1,24384312.42738699,871626.1,540.7,7556.8
29420,24-32 Arden Street,Manhattan,1920,Multifamily Housing,Multifamily,100,174.5,310500.0,1108036.8,579.7,110.9
29421,MP 35-45 Arden St,Manhattan,1930,Multifamily Housing,Multifamily,100,228.3,7742723.1,1903005.5,589.5,16217.966089617938
29422,Successful Mgmt- 40 Thayer Street,Manhattan,1927,Multifamily Housing,Multifamily,100,183.9,323560.0,859062.4,562.2,6784.1
29423,"GVS Properties IV, LLC/9ThayerSt",Manhattan,1920,Multifamily Housing,Multifamily,100,127.6,421492.7,1303691.2,600.5,6810.8
29424,4650-4656 Broadway,Manhattan,1928,Parking,Other,60,14.6,24384312.42738699,349730.0,29.0,16217.966089617938
29425,12 Dongan Pl,Manhattan,1937,Multifamily Housing,Multifamily,100,153.5,5567603.9,649044.7,349.6,16217.966089617938
29426,4700 Broadway,Manhattan,1937,Multifamily Housing,Multifamily,100,123.3,5104544.1,867013.0,343.0,16217.966089617938
29427,100 Arden Street,Manhattan,1930,Multifamily Housing,Multifamily,100,187.1,8438484.1,1278133.8,554.2,9421.3
29428,96 Owners Arden corp.,Manhattan,1941,Multifamily Housing,Multifamily,100,178.2,212400.0,1592206.4,536.9,2649.8
29429,San Pio Realty LLC,Manhattan,1935,Multifamily Housing,Multifamily,100,103.5,3501726.5,554985.7,232.0,210352.2
29430,100 Thayer,Manhattan,1930,Multifamily Housing,Multifamily,100,179.4,47370.2,1274085.1,617.3,16217.966089617938
29431,103 Building,Manhattan,1925,Multifamily Housing,Multifamily,95,260.6,6857026.4,2704646.1,588.5,16217.966089617938
29432,200 Dyckman Street,Manhattan,1940,Multifamily Housing,Multifamily,100,230.1,2113899.9,2183811.4,897.1,16217.966089617938
29433,60 Sherman Avenue,Manhattan,1920,Multifamily Housing,Multifamily,100,185.1,542563.1,1464532.5,632.5,16217.966089617938
29434,Maggio Realty LLC,Manhattan,1931,Multifamily Housing,Multifamily,100,123.4,5338033.7,1010470.2,367.3,5353.8
29435,97 Arden,Manhattan,1920,Multifamily Housing,Multifamily,100,160.5,7456771.2,1023436.9,480.9,5943.7
29436,98 Thayer,Manhattan,1929,Multifamily Housing,Multifamily,100,146.5,187600.0,826030.6,498.7,3854.2
29437,89 Thayer Street,Manhattan,1920,Multifamily Housing,Multifamily,100,84.7,262663.9,985489.6,291.4,6197.0
29438,Simaee 400 Fort Washington Ave.,Manhattan,1924,Multifamily Housing,Multifamily,100,105.2,1054112.0,613736.0,322.1,5309.2
29439,436 FT WASHINGTON REALTY CORP,Manhattan,1914,Multifamily Housing,Multifamily,100,125.1,141929.0,811083.4,360.9,5089.2
29440,Stellar - 4231-39 Broadway,Manhattan,1967,Multifamily Housing,Multifamily,100,86.1,3033299.8,861676.2,232.6,16217.966089617938
29441,701 West 179th Street (Recent),Manhattan,1920,Multifamily Housing,Multifamily,100,92.3,3692299.9,1094035.3,286.8,6632.8
29442,Stellar - 4191 broadway,Manhattan,1920,Multifamily Housing,Multifamily,100,86.3,3027818.0,1323014.2,270.5,16217.966089617938
29443,Stellar - 701 West 177th Street,Manhattan,1983,Multifamily Housing,Multifamily,100,138.8,6839281.0,1028105.1,448.5,7559.8
29444,454 Ft. Washington Avenue,Manhattan,1920,Multifamily Housing,Multifamily,100,170.8,911162.7,2244998.3,925.8,9157.9
29445,Abro - 736 West 181st Street,Manhattan,1936,Multifamily Housing,Multifamily,100,183.1,4246457.6,1495793.5,349.6,5454.1
29446,Heritage Realty: 720 West 181st St,Manhattan,1910,Multifamily Housing,Multifamily,100,135.8,116700.0,899044.9,404.8,3446.8
29447,Stellar - 4241-47 Broadway,Manhattan,1924,Multifamily Housing,Multifamily,100,147.3,2550599.9,1606015.7,496.6,16217.966089617938
29448,MP 809 W 177th St,Manhattan,1930,Multifamily Housing,Multifamily,100,145.9,5977482.7,940254.0,395.5,16217.966089617938
29449,385 Fort Washington,Manhattan,1890,Multifamily Housing,Multifamily,100,365.9615532989144,402250.3,704109.3,3694.476402518561,180.4
29450,395 Fort Washington,Manhattan,1905,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,649554.9,3694.476402518561,10799.6
29451,Argo - 447 Fort Washington Avenue,Manhattan,1910,Multifamily Housing,Multifamily,100,93.7,24384312.42738699,675037.2,277.6,2546.2
29452,461 Ft. Washington Avenue,Manhattan,1909,Multifamily Housing,Multifamily,100,277.8,1051906.3,2160553.2,683.5,4839.2
29453,812 West 181st Street,Manhattan,1920,Multifamily Housing,Multifamily,100,165.4,886840.0,1405389.6,488.8,16217.966089617938
